f_index,Faculty,key,Year,Full Authors List,published_name,Author Contribution Index,Other Authors
77,Ong Yew Soon,journals/cim/HeGTTJO20,2020,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTJO20a,2020,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTJO20b,2020,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTJO20c,2020,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/eaai/HanHOZ20,2020,"['Xiaobing Han', 'Tiantian He', 'Yanfei Zhong']",Yew-Soon Ong,3,"['Xiaobing Han', 'Tiantian He', 'Yanfei Zhong']"
77,Ong Yew Soon,journals/ijon/AshfahaniPLO20,2020,"['Andri Ashfahani', 'Mahardhika Pratama', 'Edwin Lughofer']",Yew-Soon Ong,4,"['Andri Ashfahani', 'Mahardhika Pratama', 'Edwin Lughofer']"
77,Ong Yew Soon,journals/jaihc/ValdiviaMCLCOH20,2020,"['Ana Valdivia', 'Eugenio Martínez-Cámara', 'Iti Chaturvedi', 'M. Victoria Luzón', 'Erik Cambria', 'Francisco Herrera']",Yew-Soon Ong,6,"['Ana Valdivia', 'Eugenio Martínez-Cámara', 'Iti Chaturvedi', 'M. Victoria Luzón', 'Erik Cambria', 'Francisco Herrera']"
77,Ong Yew Soon,journals/memetic/BaiOHG20,2020,"['Lu Bai 0005', 'Tiantian He', 'Abhishek Gupta 0001']",Yew-Soon Ong,2,"['Lu Bai 0005', 'Tiantian He', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/tcyb/HeLKCO20,2020,"['Tiantian He', 'Yang Liu 0007', 'Tobey H. Ko', 'Keith C. C. Chan']",Yew-Soon Ong,5,"['Tiantian He', 'Yang Liu 0007', 'Tobey H. Ko', 'Keith C. C. Chan']"
77,Ong Yew Soon,journals/tec/BaliOGT20,2020,"['Kavitesh Kumar Bali', 'Abhishek Gupta 0001', 'Puay Siew Tan']",Yew-Soon Ong,2,"['Kavitesh Kumar Bali', 'Abhishek Gupta 0001', 'Puay Siew Tan']"
77,Ong Yew Soon,journals/tnn/00030OT0P20,2020,"['Weiwei Liu 0003', 'Xiaobo Shen 0001', 'Ivor W. Tsang', 'Chen Gong 0002', 'Vladimir Pavlovic']",Yew-Soon Ong,3,"['Weiwei Liu 0003', 'Xiaobo Shen 0001', 'Ivor W. Tsang', 'Chen Gong 0002', 'Vladimir Pavlovic']"
77,Ong Yew Soon,journals/tnn/XuSTO0020,2020,"['Donna Xu', 'Yaxin Shi', 'Ivor W. Tsang', 'Chen Gong 0002', 'Xiaobo Shen 0001']",Yew-Soon Ong,4,"['Donna Xu', 'Yaxin Shi', 'Ivor W. Tsang', 'Chen Gong 0002', 'Xiaobo Shen 0001']"
77,Ong Yew Soon,journals/tnn/LiuOSC20,2020,"['Haitao Liu', 'Xiaobo Shen 0001', 'Jianfei Cai 0001']",Yew-Soon Ong,2,"['Haitao Liu', 'Xiaobo Shen 0001', 'Jianfei Cai 0001']"
77,Ong Yew Soon,journals/tsmc/ZhongFCO20,2020,"['Jinghui Zhong', 'Liang Feng', 'Wentong Cai 0001']",Yew-Soon Ong,4,"['Jinghui Zhong', 'Liang Feng', 'Wentong Cai 0001']"
77,Ong Yew Soon,journals/corr/abs-2001-08412,2020,"['Tiantian He', 'Lu Bai 0005']",Yew-Soon Ong,3,"['Tiantian He', 'Lu Bai 0005']"
77,Ong Yew Soon,journals/corr/abs-2004-13303,2020,"['Joey Tianyi Zhou', 'Xi Peng 0001']",Yew-Soon Ong,3,"['Joey Tianyi Zhou', 'Xi Peng 0001']"
77,Ong Yew Soon,journals/corr/abs-2005-08467,2020,"['Haitao Liu', 'Xiaomo Jiang', 'Xiaofang Wang']",Yew-Soon Ong,2,"['Haitao Liu', 'Xiaomo Jiang', 'Xiaofang Wang']"
77,Ong Yew Soon,journals/corr/abs-2006-03535,2020,"['Alvin Chan', 'Bill Pung', 'Aston Zhang', 'Jie Fu']",Yew-Soon Ong,2,"['Alvin Chan', 'Bill Pung', 'Aston Zhang', 'Jie Fu']"
77,Ong Yew Soon,journals/corr/abs-2006-10645,2020,"['Xiaohang Zhan', 'Jiahao Xie 0002', 'Ziwei Liu 0002', 'Chen Change Loy']",Yew-Soon Ong,4,"['Xiaohang Zhan', 'Jiahao Xie 0002', 'Ziwei Liu 0002', 'Chen Change Loy']"
77,Ong Yew Soon,journals/corr/abs-2008-06199,2020,"['Xinghua Qu', 'Abhishek Gupta 0001', 'Zhu Sun']",Yew-Soon Ong,2,"['Xinghua Qu', 'Abhishek Gupta 0001', 'Zhu Sun']"
77,Ong Yew Soon,journals/corr/abs-2008-11702,2020,"['Jiahao Xie 0002', 'Xiaohang Zhan', 'Ziwei Liu 0002', 'Chen Change Loy']",Yew-Soon Ong,4,"['Jiahao Xie 0002', 'Xiaohang Zhan', 'Ziwei Liu 0002', 'Chen Change Loy']"
77,Ong Yew Soon,journals/corr/abs-2008-12922,2020,"['Haitao Liu', 'Xiaomo Jiang', 'Xiaofang Wang']",Yew-Soon Ong,2,"['Haitao Liu', 'Xiaomo Jiang', 'Xiaofang Wang']"
77,Ong Yew Soon,journals/corr/abs-2010-02684,2020,"['Alvin Chan', 'Yi Tay', 'Aston Zhang']",Yew-Soon Ong,3,"['Alvin Chan', 'Yi Tay', 'Aston Zhang']"
77,Ong Yew Soon,journals/corr/abs-2012-01830,2020,"['Mojtaba Shakeri', 'Erfan Miahi', 'Abhishek Gupta 0001']",Yew-Soon Ong,4,"['Mojtaba Shakeri', 'Erfan Miahi', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/cim/HeGTTJO19,2019,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTJO19a,2019,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTO19,2019,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius']",Yew-Soon Ong,5,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius']"
77,Ong Yew Soon,journals/cim/HeGTTJO19b,2019,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cogcom/GuptaO19,2019,['Abhishek Gupta 0001'],Yew-Soon Ong,2,['Abhishek Gupta 0001']
77,Ong Yew Soon,journals/kbs/LiuCOW19,2019,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']",Yew-Soon Ong,3,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']"
77,Ong Yew Soon,journals/kbs/DaOGFL19,2019,"['Bingshui Da', 'Abhishek Gupta 0001', 'Liang Feng', 'Haitao Liu']",Yew-Soon Ong,2,"['Bingshui Da', 'Abhishek Gupta 0001', 'Liang Feng', 'Haitao Liu']"
77,Ong Yew Soon,journals/memetic/FengGO19,2019,"['Liang Feng', 'Abhishek Gupta 0001']",Yew-Soon Ong,3,"['Liang Feng', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/soco/HaoLOHW19,2019,"['Guo-Sheng Hao', 'Meng-Hiot Lim', 'Han Huang', 'Gai-Ge Wang']",Yew-Soon Ong,3,"['Guo-Sheng Hao', 'Meng-Hiot Lim', 'Han Huang', 'Gai-Ge Wang']"
77,Ong Yew Soon,journals/tcyb/LuoGOW19,2019,"['Jianping Luo', 'Abhishek Gupta 0001', 'Zhenkun Wang']",Yew-Soon Ong,3,"['Jianping Luo', 'Abhishek Gupta 0001', 'Zhenkun Wang']"
77,Ong Yew Soon,journals/tcyb/GuoOZHSW19,2019,"['Weili Guo', 'Yingjiang Zhou', 'Jaime Rubio Hervas', 'Aiguo Song', 'Haikun Wei']",Yew-Soon Ong,2,"['Weili Guo', 'Yingjiang Zhou', 'Jaime Rubio Hervas', 'Aiguo Song', 'Haikun Wei']"
77,Ong Yew Soon,journals/tcyb/FengZZGOTQ19,2019,"['Liang Feng', 'Lei Zhou', 'Jinghui Zhong', 'Abhishek Gupta 0001', 'Kay Chen Tan', 'Alex Kai Qin']",Yew-Soon Ong,5,"['Liang Feng', 'Lei Zhou', 'Jinghui Zhong', 'Abhishek Gupta 0001', 'Kay Chen Tan', 'Alex Kai Qin']"
77,Ong Yew Soon,journals/tcyb/DaGO19,2019,"['Bingshui Da', 'Abhishek Gupta 0001']",Yew-Soon Ong,3,"['Bingshui Da', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/tec/MinOGG19,2019,"['Alan Tan Wei Min', 'Abhishek Gupta 0001', 'Chi Keong Goh']",Yew-Soon Ong,2,"['Alan Tan Wei Min', 'Abhishek Gupta 0001', 'Chi Keong Goh']"
77,Ong Yew Soon,journals/tec/WangOI19,2019,"['Zhenkun Wang', 'Hisao Ishibuchi']",Yew-Soon Ong,2,"['Zhenkun Wang', 'Hisao Ishibuchi']"
77,Ong Yew Soon,journals/tec/WangOSGZ19,2019,"['Zhenkun Wang', 'Jianyong Sun', 'Abhishek Gupta 0001', 'Qingfu Zhang 0001']",Yew-Soon Ong,2,"['Zhenkun Wang', 'Jianyong Sun', 'Abhishek Gupta 0001', 'Qingfu Zhang 0001']"
77,Ong Yew Soon,journals/tec/LiOGW19,2019,"['Hao Li 0009', 'Maoguo Gong', 'Zhenkun Wang']",Yew-Soon Ong,2,"['Hao Li 0009', 'Maoguo Gong', 'Zhenkun Wang']"
77,Ong Yew Soon,journals/tetci/Ong019,2019,['Abhishek Gupta 0001'],Yew-Soon Ong,1,['Abhishek Gupta 0001']
77,Ong Yew Soon,journals/tnn/DengLOTCZ19,2019,"['Wan-Yu Deng', 'Amaury Lendasse', 'Ivor Wai-Hung Tsang', 'Lin Chen 0021', 'Qing-Hua Zheng']",Yew-Soon Ong,3,"['Wan-Yu Deng', 'Amaury Lendasse', 'Ivor Wai-Hung Tsang', 'Lin Chen 0021', 'Qing-Hua Zheng']"
77,Ong Yew Soon,journals/corr/abs-1901-00248,2019,"['Donna Xu', 'Yaxin Shi', 'Ivor W. Tsang', 'Chen Gong 0002', 'Xiaobo Shen 0001']",Yew-Soon Ong,4,"['Donna Xu', 'Yaxin Shi', 'Ivor W. Tsang', 'Chen Gong 0002', 'Xiaobo Shen 0001']"
77,Ong Yew Soon,journals/corr/abs-1909-06541,2019,"['Haitao Liu', 'Ziwei Yu', 'Jianfei Cai 0001', 'Xiaobo Shen 0001']",Yew-Soon Ong,2,"['Haitao Liu', 'Ziwei Yu', 'Jianfei Cai 0001', 'Xiaobo Shen 0001']"
77,Ong Yew Soon,journals/corr/abs-1910-03437,2019,"['Mahardhika Pratama', ""Choiru Za'in"", 'Andri Ashfahani', 'Weiping Ding 0001']",Yew-Soon Ong,4,"['Mahardhika Pratama', ""Choiru Za'in"", 'Andri Ashfahani', 'Weiping Ding 0001']"
77,Ong Yew Soon,journals/corr/abs-1910-04062,2019,"['Andri Ashfahani', 'Mahardhika Pratama', 'Edwin Lughofer']",Yew-Soon Ong,4,"['Andri Ashfahani', 'Mahardhika Pratama', 'Edwin Lughofer']"
77,Ong Yew Soon,journals/corr/abs-1911-03849,2019,"['Xinghua Qu', 'Zhu Sun', 'Pengfei Wei', 'Abhishek Gupta 0001']",Yew-Soon Ong,3,"['Xinghua Qu', 'Zhu Sun', 'Pengfei Wei', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/corr/abs-1911-07693,2019,"['Lu Bai 0005', 'Tiantian He', 'Abhishek Gupta 0001']",Yew-Soon Ong,2,"['Lu Bai 0005', 'Tiantian He', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/corr/abs-1911-08040,2019,['Alvin Chan'],Yew-Soon Ong,2,['Alvin Chan']
77,Ong Yew Soon,journals/corr/abs-1912-05699,2019,"['Alvin Chan', 'Yi Tay']",Yew-Soon Ong,3,"['Alvin Chan', 'Yi Tay']"
77,Ong Yew Soon,journals/corr/abs-1912-10185,2019,"['Alvin Chan', 'Yi Tay', 'Jie Fu']",Yew-Soon Ong,3,"['Alvin Chan', 'Yi Tay', 'Jie Fu']"
77,Ong Yew Soon,journals/access/HuLWOZ18,2018,"['Han Hu 0003', 'Yong Luo 0002', 'Yonggang Wen 0001', 'Xinwen Zhang']",Yew-Soon Ong,4,"['Han Hu 0003', 'Yong Luo 0002', 'Yonggang Wen 0001', 'Xinwen Zhang']"
77,Ong Yew Soon,journals/asc/ZhongMOZZ18,2018,"['Yanfei Zhong', 'Ailong Ma', 'Zexuan Zhu', 'Liangpei Zhang']",Yew-Soon Ong,3,"['Yanfei Zhong', 'Ailong Ma', 'Zexuan Zhu', 'Liangpei Zhang']"
77,Ong Yew Soon,journals/asc/ChandraOG18,2018,"['Rohitash Chandra', 'Chi-Keong Goh']",Yew-Soon Ong,2,"['Rohitash Chandra', 'Chi-Keong Goh']"
77,Ong Yew Soon,journals/cim/HeGTKJO18,2018,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTKJO18a,2018,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTJO18,2018,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTTJO18a,2018,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Julian Togelius', 'Yaochu Jin']"
77,Ong Yew Soon,journals/eaai/LiuOCW18,2018,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']",Yew-Soon Ong,2,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']"
77,Ong Yew Soon,journals/jmlr/GuoWOHZWZ18,2018,"['Weili Guo', 'Haikun Wei', 'Jaime Rubio Hervas', 'Junsheng Zhao', 'Hai Wang', 'Kanjian Zhang']",Yew-Soon Ong,3,"['Weili Guo', 'Haikun Wei', 'Jaime Rubio Hervas', 'Junsheng Zhao', 'Hai Wang', 'Kanjian Zhang']"
77,Ong Yew Soon,journals/kbs/LiuCO18,2018,"['Haitao Liu', 'Jianfei Cai 0001']",Yew-Soon Ong,3,"['Haitao Liu', 'Jianfei Cai 0001']"
77,Ong Yew Soon,journals/kbs/ZychowskiGMO18,2018,"['Adam Zychowski', 'Abhishek Gupta 0001', 'Jacek Mandziuk']",Yew-Soon Ong,4,"['Adam Zychowski', 'Abhishek Gupta 0001', 'Jacek Mandziuk']"
77,Ong Yew Soon,journals/npl/ChandraGOG18,2018,"['Rohitash Chandra', 'Abhishek Gupta 0001', 'Chi-Keong Goh']",Yew-Soon Ong,3,"['Rohitash Chandra', 'Abhishek Gupta 0001', 'Chi-Keong Goh']"
77,Ong Yew Soon,journals/tec/YuanOGX18,2018,"['Yuan Yuan 0004', 'Abhishek Gupta 0001', 'Hua Xu 0003']",Yew-Soon Ong,2,"['Yuan Yuan 0004', 'Abhishek Gupta 0001', 'Hua Xu 0003']"
77,Ong Yew Soon,journals/tetci/GuptaOF18,2018,"['Abhishek Gupta 0001', 'Liang Feng']",Yew-Soon Ong,2,"['Abhishek Gupta 0001', 'Liang Feng']"
77,Ong Yew Soon,journals/tnn/ShenLTSO18,2018,"['Xiaobo Shen 0001', 'Weiwei Liu 0003', 'Ivor W. Tsang', 'Quan-Sen Sun']",Yew-Soon Ong,5,"['Xiaobo Shen 0001', 'Weiwei Liu 0003', 'Ivor W. Tsang', 'Quan-Sen Sun']"
77,Ong Yew Soon,journals/tsmc/ElarbiBGSO18,2018,"['Maha Elarbi', 'Slim Bechikh', 'Abhishek Gupta 0001', 'Lamjed Ben Said']",Yew-Soon Ong,5,"['Maha Elarbi', 'Slim Bechikh', 'Abhishek Gupta 0001', 'Lamjed Ben Said']"
77,Ong Yew Soon,journals/corr/abs-1806-00720,2018,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']",Yew-Soon Ong,4,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']"
77,Ong Yew Soon,journals/corr/abs-1807-01065,2018,"['Haitao Liu', 'Xiaobo Shen 0001', 'Jianfei Cai 0001']",Yew-Soon Ong,2,"['Haitao Liu', 'Xiaobo Shen 0001', 'Jianfei Cai 0001']"
77,Ong Yew Soon,journals/corr/abs-1809-02444,2018,"['Alvin Chan', 'Lei Ma 0003', 'Felix Juefei-Xu', 'Xiaofei Xie', 'Yang Liu 0003']",Yew-Soon Ong,6,"['Alvin Chan', 'Lei Ma 0003', 'Felix Juefei-Xu', 'Xiaofei Xie', 'Yang Liu 0003']"
77,Ong Yew Soon,journals/corr/abs-1809-09081,2018,"['Mahardhika Pratama', 'Andri Ashfahani', 'Savitha Ramasamy', 'Edwin Lughofer']",Yew-Soon Ong,3,"['Mahardhika Pratama', 'Andri Ashfahani', 'Savitha Ramasamy', 'Edwin Lughofer']"
77,Ong Yew Soon,journals/corr/abs-1810-08669,2018,"['Giovanni Iacca', 'Ferrante Neri', 'Ernesto Mininno', 'Meng-Hiot Lim']",Yew-Soon Ong,4,"['Giovanni Iacca', 'Ferrante Neri', 'Ernesto Mininno', 'Meng-Hiot Lim']"
77,Ong Yew Soon,journals/corr/abs-1811-01159,2018,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']",Yew-Soon Ong,3,"['Haitao Liu', 'Jianfei Cai 0001', 'Yi Wang']"
77,Ong Yew Soon,journals/corr/abs-1811-01179,2018,"['Haitao Liu', 'Jianfei Cai 0001']",Yew-Soon Ong,2,"['Haitao Liu', 'Jianfei Cai 0001']"
77,Ong Yew Soon,journals/corr/abs-1811-06632,2018,"['Wesley Joon-Wie Tann', 'Xing Jie Han', 'Sourav Sen Gupta']",Yew-Soon Ong,4,"['Wesley Joon-Wie Tann', 'Xing Jie Han', 'Sourav Sen Gupta']"
77,Ong Yew Soon,journals/corr/abs-1812-11509,2018,['Abhishek Gupta 0001'],Yew-Soon Ong,1,['Abhishek Gupta 0001']
77,Ong Yew Soon,journals/cce/LiuCO17,2017,"['Haitao Liu', 'Jianfei Cai 0001']",Yew-Soon Ong,3,"['Haitao Liu', 'Jianfei Cai 0001']"
77,Ong Yew Soon,journals/cim/HeGTKJO17,2017,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/HeGTKJO17a,2017,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/ZhongFO17,2017,"['Jinghui Zhong', 'Liang Feng']",Yew-Soon Ong,3,"['Jinghui Zhong', 'Liang Feng']"
77,Ong Yew Soon,journals/cim/HeGTKJO17b,2017,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']",Yew-Soon Ong,6,"['Haibo He', 'Jon Garibaldi', 'Kay Chen Tan', 'Graham Kendall', 'Yaochu Jin']"
77,Ong Yew Soon,journals/cim/MinSGOG17,2017,"['Alan Tan Wei Min', 'Ramón Sagarna', 'Abhishek Gupta 0001', 'Chi Keong Goh']",Yew-Soon Ong,4,"['Alan Tan Wei Min', 'Ramón Sagarna', 'Abhishek Gupta 0001', 'Chi Keong Goh']"
77,Ong Yew Soon,journals/eaai/ChengGON17,2017,"['Meiying Cheng', 'Abhishek Gupta 0001', 'Zhiwei Ni']",Yew-Soon Ong,3,"['Meiying Cheng', 'Abhishek Gupta 0001', 'Zhiwei Ni']"
77,Ong Yew Soon,journals/eswa/GuptaHOTZ17,2017,"['Abhishek Gupta 0001', 'Chen Kim Heng', 'Puay Siew Tan', 'Allan N. Zhang']",Yew-Soon Ong,3,"['Abhishek Gupta 0001', 'Chen Kim Heng', 'Puay Siew Tan', 'Allan N. Zhang']"
77,Ong Yew Soon,journals/ijon/ChandraOG17,2017,"['Rohitash Chandra', 'Chi-Keong Goh']",Yew-Soon Ong,2,"['Rohitash Chandra', 'Chi-Keong Goh']"
77,Ong Yew Soon,journals/mssp/DwiyasaLOP17,2017,"['Felis Dwiyasa', 'Meng-Hiot Lim', 'Bijaya K. Panigrahi']",Yew-Soon Ong,3,"['Felis Dwiyasa', 'Meng-Hiot Lim', 'Bijaya K. Panigrahi']"
77,Ong Yew Soon,journals/tcyb/GuptaOFT17,2017,"['Abhishek Gupta 0001', 'Liang Feng', 'Kay Chen Tan']",Yew-Soon Ong,2,"['Abhishek Gupta 0001', 'Liang Feng', 'Kay Chen Tan']"
77,Ong Yew Soon,journals/tec/ZengCOTX17,2017,"['Yifeng Zeng', 'Xuefeng Chen', 'Jing Tang 0001', 'Yanping Xiang']",Yew-Soon Ong,3,"['Yifeng Zeng', 'Xuefeng Chen', 'Jing Tang 0001', 'Yanping Xiang']"
77,Ong Yew Soon,journals/tec/HouOFZ17,2017,"['Yaqing Hou', 'Liang Feng', 'Jacek M. Zurada']",Yew-Soon Ong,2,"['Yaqing Hou', 'Liang Feng', 'Jacek M. Zurada']"
77,Ong Yew Soon,journals/tec/FengOJG17,2017,"['Liang Feng', 'Siwei Jiang', 'Abhishek Gupta 0001']",Yew-Soon Ong,2,"['Liang Feng', 'Siwei Jiang', 'Abhishek Gupta 0001']"
77,Ong Yew Soon,journals/tetci/Ong17,2017,[],Yew-Soon Ong,1,[]
77,Ong Yew Soon,journals/corr/YangZCO17,2017,"['Hao Yang', 'Joey Tianyi Zhou', 'Jianfei Cai 0001']",Yew-Soon Ong,4,"['Hao Yang', 'Joey Tianyi Zhou', 'Jianfei Cai 0001']"
77,Ong Yew Soon,journals/corr/ChandraOG17,2017,"['Rohitash Chandra', 'Chi-Keong Goh']",Yew-Soon Ong,2,"['Rohitash Chandra', 'Chi-Keong Goh']"
77,Ong Yew Soon,journals/corr/YuanOFQGDZTJI17,2017,"['Yuan Yuan 0004', 'Liang Feng', 'A. Kai Qin', 'Abhishek Gupta 0001', 'Bingshui Da', 'Qingfu Zhang 0001', 'Kay Chen Tan', 'Yaochu Jin', 'Hisao Ishibuchi']",Yew-Soon Ong,2,"['Yuan Yuan 0004', 'Liang Feng', 'A. Kai Qin', 'Abhishek Gupta 0001', 'Bingshui Da', 'Qingfu Zhang 0001', 'Kay Chen Tan', 'Yaochu Jin', 'Hisao Ishibuchi']"
77,Ong Yew Soon,journals/corr/DaOFQGZTT017,2017,"['Bingshui Da', 'Liang Feng', 'A. Kai Qin', 'Abhishek Gupta 0001', 'Zexuan Zhu', 'Chuan-Kang Ting', 'Ke Tang', 'Xin Yao 0001']",Yew-Soon Ong,2,"['Bingshui Da', 'Liang Feng', 'A. Kai Qin', 'Abhishek Gupta 0001', 'Zexuan Zhu', 'Chuan-Kang Ting', 'Ke Tang', 'Xin Yao 0001']"
77,Ong Yew Soon,journals/corr/abs-1711-06763,2017,"['Adam Zychowski', 'Abhishek Gupta 0001', 'Jacek Mandziuk']",Yew-Soon Ong,4,"['Adam Zychowski', 'Abhishek Gupta 0001', 'Jacek Mandziuk']"
77,Ong Yew Soon,journals/anor/Faghih-RoohiOAZ16,2016,"['Shahrzad Faghih-Roohi', 'Sobhan Asian', 'Allan N. Zhang']",Yew-Soon Ong,2,"['Shahrzad Faghih-Roohi', 'Sobhan Asian', 'Allan N. Zhang']"
77,Ong Yew Soon,journals/cogcom/OngG16,2016,['Abhishek Gupta 0001'],Yew-Soon Ong,1,['Abhishek Gupta 0001']
77,Ong Yew Soon,journals/evi/LimOGGD16,2016,"['Dudy Lim', 'Abhishek Gupta 0001', 'Chi Keong Goh', 'Partha Sarathi Dutta']",Yew-Soon Ong,2,"['Dudy Lim', 'Abhishek Gupta 0001', 'Chi Keong Goh', 'Partha Sarathi Dutta']"
77,Ong Yew Soon,journals/ijon/DengOTZ16,2016,"['Wan-Yu Deng', 'Puay Siew Tan', 'Qing-Hua Zheng']",Yew-Soon Ong,2,"['Wan-Yu Deng', 'Puay Siew Tan', 'Qing-Hua Zheng']"
77,Ong Yew Soon,journals/isci/KattanAOAO16,2016,"['Ahmed Kattan', 'Alexandros Agapitos', 'Ateq A. Alghamedi', ""Michael O'Neill 0001""]",Yew-Soon Ong,3,"['Ahmed Kattan', 'Alexandros Agapitos', 'Ateq A. Alghamedi', ""Michael O'Neill 0001""]"
77,Ong Yew Soon,journals/kbs/ChaturvediOTWC16,2016,"['Iti Chaturvedi', 'Ivor W. Tsang', 'Roy E. Welsch', 'Erik Cambria']",Yew-Soon Ong,2,"['Iti Chaturvedi', 'Ivor W. Tsang', 'Roy E. Welsch', 'Erik Cambria']"
77,Ong Yew Soon,journals/memetic/LimOG16,2016,"['Meng-Hiot Lim', 'Steven M. Gustafson']",Yew-Soon Ong,2,"['Meng-Hiot Lim', 'Steven M. Gustafson']"
77,Ong Yew Soon,journals/nn/DengOZ16,2016,"['Wan-Yu Deng', 'Qing-Hua Zheng']",Yew-Soon Ong,2,"['Wan-Yu Deng', 'Qing-Hua Zheng']"
77,Ong Yew Soon,journals/pami/ZhaiOT16,2016,"['Yiteng Zhai', 'Ivor W. Tsang']",Yew-Soon Ong,2,"['Yiteng Zhai', 'Ivor W. Tsang']"
77,Ong Yew Soon,journals/soco/FengOCC16,2016,"['Liang Feng', 'Caishun Chen', 'Xianshun Chen']",Yew-Soon Ong,2,"['Liang Feng', 'Caishun Chen', 'Xianshun Chen']"
77,Ong Yew Soon,journals/soco/ZhongZO16,2016,"['Yanfei Zhong', 'Zexuan Zhu']",Yew-Soon Ong,3,"['Yanfei Zhong', 'Zexuan Zhu']"
